operation_id,fecha_score,proyecto,asesor_id,canal,riesgo_caida,prioridad,sla_horas,valor_esperado_en_riesgo,accion_recomendada,ranking_prioridad,data_mode
OP_82C9DDF4EB,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.198811,P3,168,12981.35,Seguimiento regular.,704,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C46BA3E64F,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.198811,P3,168,12981.35,Seguimiento regular.,705,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3FFC85845A,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.196564,P3,168,16744.32,Seguimiento regular.,625,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C42E1AE290,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.196564,P3,168,16658.81,Seguimiento regular.,629,real_source:ranking_operaciones_riesgo_caida.parquet
OP_32C2624F64,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.196564,P3,168,16598.37,Seguimiento regular.,630,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2D11B01EF8,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.196564,P3,168,16509.0,Seguimiento regular.,633,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B8385BA683,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.196564,P3,168,16474.54,Seguimiento regular.,634,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A6BA470A5D,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.196564,P3,168,16473.06,Seguimiento regular.,635,real_source:ranking_operaciones_riesgo_caida.parquet
OP_69CE6870F8,2026-07-05,Edificio Saenz,ASESOR_D49965A644,sin_clasificar,0.189451,P3,168,14748.74,Seguimiento regular.,669,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FA83C52DCC,2026-07-05,Edificio Saenz,ASESOR_D49965A644,sin_clasificar,0.170032,P3,168,13859.29,Seguimiento regular.,688,real_source:ranking_operaciones_riesgo_caida.parquet
OP_80D3DF0BDC,2026-07-05,Edificio Saenz,ASESOR_D49965A644,sin_clasificar,0.169845,P3,168,16313.86,Seguimiento regular.,638,real_source:ranking_operaciones_riesgo_caida.parquet
OP_14E036A29E,2026-07-05,Edificio Saenz,ASESOR_D49965A644,sin_clasificar,0.16965,P3,168,15897.06,Seguimiento regular.,648,real_source:ranking_operaciones_riesgo_caida.parquet
